activity_id,reseller_id,activity_date,products_shared,catalog_views,orders_generated
4267,176,2022-09-27 00:00:00,92,302,18
4268,176,2022-10-27 00:00:00,104,121,3
4269,176,2022-11-26 00:00:00,123,277,3
4270,176,2022-12-26 00:00:00,26,353,14
4271,176,2023-01-25 00:00:00,56,324,19
4272,176,2023-02-24 00:00:00,27,310,11
4273,176,2023-03-26 00:00:00,138,184,20
4274,176,2023-04-25 00:00:00,57,436,8
4275,176,2023-05-25 00:00:00,84,496,9
4276,176,2023-06-24 00:00:00,115,288,18
4277,176,2023-07-24 00:00:00,80,359,2
4278,176,2023-08-23 00:00:00,120,439,9
4279,176,2023-09-22 00:00:00,63,90,8
4280,176,2023-10-22 00:00:00,139,403,14
4281,176,2023-11-21 00:00:00,83,130,7
4282,176,2023-12-21 00:00:00,21,281,14
4283,176,2024-01-20 00:00:00,31,213,19
4284,176,2024-02-19 00:00:00,77,263,19
4285,176,2024-03-20 00:00:00,144,398,6
4286,176,2024-04-19 00:00:00,126,106,10
4287,176,2024-05-19 00:00:00,147,408,5
4288,176,2024-06-18 00:00:00,74,389,7
4289,177,2022-08-28 12:00:00,29,84,0
4290,177,2022-09-27 12:00:00,5,17,5
4291,177,2022-10-27 12:00:00,25,88,5
4292,177,2022-11-26 12:00:00,7,31,1
4293,177,2022-12-26 12:00:00,13,71,0
4294,177,2023-01-25 12:00:00,5,6,5
4295,177,2023-02-24 12:00:00,11,80,4
4296,177,2023-03-26 12:00:00,9,65,1
4297,177,2023-04-25 12:00:00,7,91,3
4298,177,2023-05-25 12:00:00,8,47,4
4299,177,2023-06-24 12:00:00,9,19,1
4300,177,2023-07-24 12:00:00,14,94,4
4301,177,2023-08-23 12:00:00,7,39,5
4302,177,2023-09-22 12:00:00,4,19,4
4303,177,2023-10-22 12:00:00,19,62,5
4304,177,2023-11-21 12:00:00,26,31,4
4305,177,2023-12-21 12:00:00,15,10,0
4306,177,2024-01-20 12:00:00,20,52,5
4307,177,2024-02-19 12:00:00,14,90,0
4308,177,2024-03-20 12:00:00,13,21,3
4309,177,2024-04-19 12:00:00,9,78,3
4310,177,2024-05-19 12:00:00,23,29,2
4311,177,2024-06-18 12:00:00,17,31,2
4312,178,2022-08-29 00:00:00,21,93,4
4313,178,2022-09-28 00:00:00,21,37,1
4314,178,2022-10-28 00:00:00,29,61,4
4315,178,2022-11-27 00:00:00,5,91,5
4316,178,2022-12-27 00:00:00,7,10,4
4317,178,2023-01-26 00:00:00,17,6,5
4318,178,2023-02-25 00:00:00,12,31,1
4319,178,2023-03-27 00:00:00,29,71,2
4320,178,2023-04-26 00:00:00,0,74,2
4321,178,2023-05-26 00:00:00,17,36,0
4322,178,2023-06-25 00:00:00,10,37,0
4323,178,2023-07-25 00:00:00,25,29,4
4324,178,2023-08-24 00:00:00,8,53,1
4325,178,2023-09-23 00:00:00,20,88,0
4326,178,2023-10-23 00:00:00,16,90,2
4327,178,2023-11-22 00:00:00,11,77,2
4328,178,2023-12-22 00:00:00,9,39,2
4329,178,2024-01-21 00:00:00,0,96,0
4330,178,2024-02-20 00:00:00,26,18,4
4331,178,2024-03-21 00:00:00,9,47,2
4332,178,2024-04-20 00:00:00,13,32,5
4333,178,2024-05-20 00:00:00,16,13,4
4334,178,2024-06-19 00:00:00,23,40,1
4335,179,2022-08-29 12:00:00,126,210,16
4336,179,2022-09-28 12:00:00,48,308,9
4337,179,2022-10-28 12:00:00,143,323,19
4338,179,2022-11-27 12:00:00,38,402,14
4339,179,2022-12-27 12:00:00,68,114,3
4340,179,2023-01-26 12:00:00,23,159,6
4341,179,2023-02-25 12:00:00,143,370,15
4342,179,2023-03-27 12:00:00,36,213,7
4343,179,2023-04-26 12:00:00,31,379,12
4344,179,2023-05-26 12:00:00,105,146,4
4345,179,2023-06-25 12:00:00,64,315,12
4346,179,2023-07-25 12:00:00,65,366,20
4347,179,2023-08-24 12:00:00,97,428,18
4348,179,2023-09-23 12:00:00,94,135,15
4349,179,2023-10-23 12:00:00,135,470,14
4350,179,2023-11-22 12:00:00,100,247,8
4351,179,2023-12-22 12:00:00,80,319,20
4352,179,2024-01-21 12:00:00,61,372,11
4353,179,2024-02-20 12:00:00,23,210,10
4354,179,2024-03-21 12:00:00,104,205,14
4355,179,2024-04-20 12:00:00,120,472,2
4356,179,2024-05-20 12:00:00,124,104,13
4357,179,2024-06-19 12:00:00,90,188,9
4358,180,2022-08-30 00:00:00,98,417,8
4359,180,2022-09-29 00:00:00,119,418,8
4360,180,2022-10-29 00:00:00,91,269,9
4361,180,2022-11-28 00:00:00,125,83,8
4362,180,2022-12-28 00:00:00,108,431,2
4363,180,2023-01-27 00:00:00,23,395,5
4364,180,2023-02-26 00:00:00,150,290,20
4365,180,2023-03-28 00:00:00,75,195,3
4366,180,2023-04-27 00:00:00,99,277,9
4367,180,2023-05-27 00:00:00,93,246,2
4368,180,2023-06-26 00:00:00,74,484,8
4369,180,2023-07-26 00:00:00,42,441,14
4370,180,2023-08-25 00:00:00,141,52,19
4371,180,2023-09-24 00:00:00,114,225,19
4372,180,2023-10-24 00:00:00,42,234,4
4373,180,2023-11-23 00:00:00,36,310,16
4374,180,2023-12-23 00:00:00,71,192,2
4375,180,2024-01-22 00:00:00,37,128,18
4376,180,2024-02-21 00:00:00,56,142,10
4377,180,2024-03-22 00:00:00,102,312,13
4378,180,2024-04-21 00:00:00,59,129,8
4379,180,2024-05-21 00:00:00,27,500,20
4380,180,2024-06-20 00:00:00,56,259,9
4381,181,2022-08-30 12:00:00,10,63,3
4382,181,2022-09-29 12:00:00,2,90,3
4383,181,2022-10-29 12:00:00,12,96,0
4384,181,2022-11-28 12:00:00,2,34,2
4385,181,2022-12-28 12:00:00,17,43,3
4386,181,2023-01-27 12:00:00,5,7,4
4387,181,2023-02-26 12:00:00,4,11,3
4388,181,2023-03-28 12:00:00,10,96,2
4389,181,2023-04-27 12:00:00,27,20,3
4390,181,2023-05-27 12:00:00,22,73,2
4391,181,2023-06-26 12:00:00,3,91,1
4392,181,2023-07-26 12:00:00,15,12,4
4393,181,2023-08-25 12:00:00,6,48,3
4394,181,2023-09-24 12:00:00,9,83,4
4395,181,2023-10-24 12:00:00,13,38,4
4396,181,2023-11-23 12:00:00,18,49,1
4397,181,2023-12-23 12:00:00,21,8,0
4398,181,2024-01-22 12:00:00,26,91,3
4399,181,2024-02-21 12:00:00,13,62,4
4400,181,2024-03-22 12:00:00,27,93,3
4401,181,2024-04-21 12:00:00,9,44,2
4402,181,2024-05-21 12:00:00,7,61,0
4403,181,2024-06-20 12:00:00,30,33,2
4404,182,2022-08-31 00:00:00,76,345,14
4405,182,2022-09-30 00:00:00,38,179,12
4406,182,2022-10-30 00:00:00,56,125,13
4407,182,2022-11-29 00:00:00,38,470,10
4408,182,2022-12-29 00:00:00,101,423,16
4409,182,2023-01-28 00:00:00,43,139,20
4410,182,2023-02-27 00:00:00,50,463,17
4411,182,2023-03-29 00:00:00,36,94,12
4412,182,2023-04-28 00:00:00,115,53,15
4413,182,2023-05-28 00:00:00,61,219,15
4414,182,2023-06-27 00:00:00,84,71,20
4415,182,2023-07-27 00:00:00,54,282,19
4416,182,2023-08-26 00:00:00,108,362,8
4417,182,2023-09-25 00:00:00,85,230,16
4418,182,2023-10-25 00:00:00,68,351,10
4419,182,2023-11-24 00:00:00,149,441,8
4420,182,2023-12-24 00:00:00,150,244,19
4421,182,2024-01-23 00:00:00,61,206,6
4422,182,2024-02-22 00:00:00,52,392,15
4423,182,2024-03-23 00:00:00,61,226,20
4424,182,2024-04-22 00:00:00,40,164,20
4425,182,2024-05-22 00:00:00,83,494,2
4426,182,2024-06-21 00:00:00,40,60,16
4427,183,2022-08-31 12:00:00,66,350,20
4428,183,2022-09-30 12:00:00,52,489,3
4429,183,2022-10-30 12:00:00,94,295,6
4430,183,2022-11-29 12:00:00,131,60,20
4431,183,2022-12-29 12:00:00,48,470,2
4432,183,2023-01-28 12:00:00,51,418,6
4433,183,2023-02-27 12:00:00,102,489,11
4434,183,2023-03-29 12:00:00,53,196,4
4435,183,2023-04-28 12:00:00,104,198,12
4436,183,2023-05-28 12:00:00,37,321,15
4437,183,2023-06-27 12:00:00,131,235,13
4438,183,2023-07-27 12:00:00,84,362,14
4439,183,2023-08-26 12:00:00,133,377,5
4440,183,2023-09-25 12:00:00,126,375,15
4441,183,2023-10-25 12:00:00,127,322,10
4442,183,2023-11-24 12:00:00,139,500,14
4443,183,2023-12-24 12:00:00,112,352,7
4444,183,2024-01-23 12:00:00,72,88,10
4445,183,2024-02-22 12:00:00,112,153,16
4446,183,2024-03-23 12:00:00,33,497,6
4447,183,2024-04-22 12:00:00,46,107,18
4448,183,2024-05-22 12:00:00,147,260,10
4449,183,2024-06-21 12:00:00,23,235,13
4450,184,2022-09-01 00:00:00,25,34,3
4451,184,2022-10-01 00:00:00,26,12,1
4452,184,2022-10-31 00:00:00,12,20,2
4453,184,2022-11-30 00:00:00,6,20,4
4454,184,2022-12-30 00:00:00,1,34,5
4455,184,2023-01-29 00:00:00,21,71,1
4456,184,2023-02-28 00:00:00,28,14,3
4457,184,2023-03-30 00:00:00,27,36,3
4458,184,2023-04-29 00:00:00,16,8,3
4459,184,2023-05-29 00:00:00,22,61,5
4460,184,2023-06-28 00:00:00,8,34,2
4461,184,2023-07-28 00:00:00,7,38,4
4462,184,2023-08-27 00:00:00,10,77,3
4463,184,2023-09-26 00:00:00,14,88,1
4464,184,2023-10-26 00:00:00,13,26,2
4465,184,2023-11-25 00:00:00,24,85,1
4466,184,2023-12-25 00:00:00,27,70,1
4467,184,2024-01-24 00:00:00,0,14,1
4468,184,2024-02-23 00:00:00,21,48,4
4469,184,2024-03-24 00:00:00,19,87,0
4470,184,2024-04-23 00:00:00,13,84,3
4471,184,2024-05-23 00:00:00,17,20,1
4472,184,2024-06-22 00:00:00,10,10,5
4473,185,2022-09-01 12:00:00,132,304,4
4474,185,2022-10-01 12:00:00,124,246,3
4475,185,2022-10-31 12:00:00,98,163,13
4476,185,2022-11-30 12:00:00,137,200,15
4477,185,2022-12-30 12:00:00,138,72,7
4478,185,2023-01-29 12:00:00,133,244,7
4479,185,2023-02-28 12:00:00,20,93,13
4480,185,2023-03-30 12:00:00,99,233,18
4481,185,2023-04-29 12:00:00,47,205,20
4482,185,2023-05-29 12:00:00,130,221,9
4483,185,2023-06-28 12:00:00,37,321,2
4484,185,2023-07-28 12:00:00,114,236,18
4485,185,2023-08-27 12:00:00,110,80,2
4486,185,2023-09-26 12:00:00,129,415,19
4487,185,2023-10-26 12:00:00,42,309,6
4488,185,2023-11-25 12:00:00,77,330,18
4489,185,2023-12-25 12:00:00,57,242,18
4490,185,2024-01-24 12:00:00,25,248,19
4491,185,2024-02-23 12:00:00,44,69,5
4492,185,2024-03-24 12:00:00,106,143,6
4493,185,2024-04-23 12:00:00,138,436,4
4494,185,2024-05-23 12:00:00,121,445,8
4495,185,2024-06-22 12:00:00,113,358,19
4496,186,2022-09-02 00:00:00,77,471,13
4497,186,2022-10-02 00:00:00,98,216,3
4498,186,2022-11-01 00:00:00,138,123,19
4499,186,2022-12-01 00:00:00,143,323,4
4500,186,2022-12-31 00:00:00,57,324,20
4501,186,2023-01-30 00:00:00,72,274,8
4502,186,2023-03-01 00:00:00,49,350,3
4503,186,2023-03-31 00:00:00,43,183,3
4504,186,2023-04-30 00:00:00,103,337,10
4505,186,2023-05-30 00:00:00,26,282,3
4506,186,2023-06-29 00:00:00,139,266,19
4507,186,2023-07-29 00:00:00,83,73,6
4508,186,2023-08-28 00:00:00,102,272,5
4509,186,2023-09-27 00:00:00,99,185,7
4510,186,2023-10-27 00:00:00,82,177,4
4511,186,2023-11-26 00:00:00,145,87,4
4512,186,2023-12-26 00:00:00,21,164,2
4513,186,2024-01-25 00:00:00,63,360,14
4514,186,2024-02-24 00:00:00,122,167,6
4515,186,2024-03-25 00:00:00,150,305,10
4516,186,2024-04-24 00:00:00,94,351,17
4517,186,2024-05-24 00:00:00,146,104,5
4518,186,2024-06-23 00:00:00,86,240,18
4519,187,2022-09-02 12:00:00,123,478,16
4520,187,2022-10-02 12:00:00,24,335,7
4521,187,2022-11-01 12:00:00,44,266,11
4522,187,2022-12-01 12:00:00,121,266,15
4523,187,2022-12-31 12:00:00,111,377,7
4524,187,2023-01-30 12:00:00,95,100,10
4525,187,2023-03-01 12:00:00,75,394,15
4526,187,2023-03-31 12:00:00,62,85,15
4527,187,2023-04-30 12:00:00,39,159,7
4528,187,2023-05-30 12:00:00,103,452,4
4529,187,2023-06-29 12:00:00,81,64,18
4530,187,2023-07-29 12:00:00,80,233,3
4531,187,2023-08-28 12:00:00,148,483,9
4532,187,2023-09-27 12:00:00,20,474,14
4533,187,2023-10-27 12:00:00,123,205,10
4534,187,2023-11-26 12:00:00,33,418,8
4535,187,2023-12-26 12:00:00,22,392,19
4536,187,2024-01-25 12:00:00,126,340,4
4537,187,2024-02-24 12:00:00,45,311,12
4538,187,2024-03-25 12:00:00,102,357,15
4539,187,2024-04-24 12:00:00,122,125,4
4540,187,2024-05-24 12:00:00,84,278,8
4541,187,2024-06-23 12:00:00,82,455,12
4542,188,2022-09-03 00:00:00,21,8,2
4543,188,2022-10-03 00:00:00,27,7,4
4544,188,2022-11-02 00:00:00,0,95,5
4545,188,2022-12-02 00:00:00,8,78,1
4546,188,2023-01-01 00:00:00,30,16,0
4547,188,2023-01-31 00:00:00,11,59,5
4548,188,2023-03-02 00:00:00,20,11,4
4549,188,2023-04-01 00:00:00,27,91,3
4550,188,2023-05-01 00:00:00,27,14,3
4551,188,2023-05-31 00:00:00,30,13,0
4552,188,2023-06-30 00:00:00,7,15,1
4553,188,2023-07-30 00:00:00,24,14,4
4554,188,2023-08-29 00:00:00,30,92,3
4555,188,2023-09-28 00:00:00,12,19,1
4556,188,2023-10-28 00:00:00,8,7,5
4557,188,2023-11-27 00:00:00,26,47,4
4558,188,2023-12-27 00:00:00,6,12,3
4559,188,2024-01-26 00:00:00,5,17,2
4560,188,2024-02-25 00:00:00,2,75,5
4561,188,2024-03-26 00:00:00,19,79,5
4562,188,2024-04-25 00:00:00,30,88,1
4563,188,2024-05-25 00:00:00,0,48,3
4564,188,2024-06-24 00:00:00,30,72,2
4565,189,2022-09-03 12:00:00,147,236,17
4566,189,2022-10-03 12:00:00,35,291,17
4567,189,2022-11-02 12:00:00,119,77,7
4568,189,2022-12-02 12:00:00,57,435,12
4569,189,2023-01-01 12:00:00,23,209,16
4570,189,2023-01-31 12:00:00,109,417,5
4571,189,2023-03-02 12:00:00,78,311,20
4572,189,2023-04-01 12:00:00,88,468,8
4573,189,2023-05-01 12:00:00,46,330,12
4574,189,2023-05-31 12:00:00,121,488,3
4575,189,2023-06-30 12:00:00,63,200,9
4576,189,2023-07-30 12:00:00,75,442,11
4577,189,2023-08-29 12:00:00,41,120,14
4578,189,2023-09-28 12:00:00,74,409,12
4579,189,2023-10-28 12:00:00,55,356,13
4580,189,2023-11-27 12:00:00,115,372,10
4581,189,2023-12-27 12:00:00,118,463,13
4582,189,2024-01-26 12:00:00,108,92,14
4583,189,2024-02-25 12:00:00,36,114,17
4584,189,2024-03-26 12:00:00,95,167,18
4585,189,2024-04-25 12:00:00,86,183,9
4586,189,2024-05-25 12:00:00,77,111,13
4587,189,2024-06-24 12:00:00,91,198,15
4588,190,2022-09-04 00:00:00,24,81,2
4589,190,2022-10-04 00:00:00,5,26,5
4590,190,2022-11-03 00:00:00,24,48,0
4591,190,2022-12-03 00:00:00,26,70,3
4592,190,2023-01-02 00:00:00,8,6,0
4593,190,2023-02-01 00:00:00,22,45,3
4594,190,2023-03-03 00:00:00,1,78,4
4595,190,2023-04-02 00:00:00,26,48,2
4596,190,2023-05-02 00:00:00,0,96,4
4597,190,2023-06-01 00:00:00,24,97,4
4598,190,2023-07-01 00:00:00,16,45,4
4599,190,2023-07-31 00:00:00,3,56,2
4600,190,2023-08-30 00:00:00,3,25,5
4601,190,2023-09-29 00:00:00,8,7,1
4602,190,2023-10-29 00:00:00,11,78,4
4603,190,2023-11-28 00:00:00,10,33,5
4604,190,2023-12-28 00:00:00,13,92,2
4605,190,2024-01-27 00:00:00,30,76,2
4606,190,2024-02-26 00:00:00,9,54,2
4607,190,2024-03-27 00:00:00,26,31,3
4608,190,2024-04-26 00:00:00,27,33,5
4609,190,2024-05-26 00:00:00,22,82,1
4610,190,2024-06-25 00:00:00,8,97,5
4611,191,2022-09-04 12:00:00,50,271,11
4612,191,2022-10-04 12:00:00,145,379,9
4613,191,2022-11-03 12:00:00,136,107,12
4614,191,2022-12-03 12:00:00,144,166,11
4615,191,2023-01-02 12:00:00,109,130,12
4616,191,2023-02-01 12:00:00,143,297,7
4617,191,2023-03-03 12:00:00,106,194,18
4618,191,2023-04-02 12:00:00,32,68,5
4619,191,2023-05-02 12:00:00,42,392,15
4620,191,2023-06-01 12:00:00,128,298,13
4621,191,2023-07-01 12:00:00,108,82,4
4622,191,2023-07-31 12:00:00,115,452,8
4623,191,2023-08-30 12:00:00,43,487,9
4624,191,2023-09-29 12:00:00,122,447,5
4625,191,2023-10-29 12:00:00,45,165,18
4626,191,2023-11-28 12:00:00,123,345,13
4627,191,2023-12-28 12:00:00,135,126,7
4628,191,2024-01-27 12:00:00,34,332,12
4629,191,2024-02-26 12:00:00,106,487,8
4630,191,2024-03-27 12:00:00,44,150,11
4631,191,2024-04-26 12:00:00,90,173,7
4632,191,2024-05-26 12:00:00,138,336,15
4633,191,2024-06-25 12:00:00,104,78,13
4634,192,2022-09-05 00:00:00,3,53,3
4635,192,2022-10-05 00:00:00,12,99,4
4636,192,2022-11-04 00:00:00,30,64,2
4637,192,2022-12-04 00:00:00,19,97,4
4638,192,2023-01-03 00:00:00,30,10,4
4639,192,2023-02-02 00:00:00,20,80,1
4640,192,2023-03-04 00:00:00,9,83,0
4641,192,2023-04-03 00:00:00,13,9,5
4642,192,2023-05-03 00:00:00,29,67,4
4643,192,2023-06-02 00:00:00,18,71,3
4644,192,2023-07-02 00:00:00,19,58,4
4645,192,2023-08-01 00:00:00,16,21,2
4646,192,2023-08-31 00:00:00,3,93,5
4647,192,2023-09-30 00:00:00,13,88,0
4648,192,2023-10-30 00:00:00,30,61,2
4649,192,2023-11-29 00:00:00,12,10,0
4650,192,2023-12-29 00:00:00,29,68,3
4651,192,2024-01-28 00:00:00,8,89,0
4652,192,2024-02-27 00:00:00,7,73,1
4653,192,2024-03-28 00:00:00,17,21,3
4654,192,2024-04-27 00:00:00,0,31,5
4655,192,2024-05-27 00:00:00,18,42,0
4656,192,2024-06-26 00:00:00,30,98,5
4657,193,2022-09-05 12:00:00,148,160,19
4658,193,2022-10-05 12:00:00,27,247,14
4659,193,2022-11-04 12:00:00,68,207,3
4660,193,2022-12-04 12:00:00,149,360,14
4661,193,2023-01-03 12:00:00,77,441,15
4662,193,2023-02-02 12:00:00,113,141,5
4663,193,2023-03-04 12:00:00,107,452,3
4664,193,2023-04-03 12:00:00,20,206,17
4665,193,2023-05-03 12:00:00,73,448,14
4666,193,2023-06-02 12:00:00,119,443,17
4667,193,2023-07-02 12:00:00,122,81,4
4668,193,2023-08-01 12:00:00,79,104,11
4669,193,2023-08-31 12:00:00,57,92,3
4670,193,2023-09-30 12:00:00,51,479,14
4671,193,2023-10-30 12:00:00,62,404,7
4672,193,2023-11-29 12:00:00,91,190,4
4673,193,2023-12-29 12:00:00,118,299,13
4674,193,2024-01-28 12:00:00,119,352,2
4675,193,2024-02-27 12:00:00,135,360,12
4676,193,2024-03-28 12:00:00,145,294,8
4677,193,2024-04-27 12:00:00,49,218,3
4678,193,2024-05-27 12:00:00,102,183,19
4679,193,2024-06-26 12:00:00,99,449,9
4680,194,2022-09-06 00:00:00,0,6,0
4681,194,2022-10-06 00:00:00,0,4,0
4682,194,2022-11-05 00:00:00,0,8,0
4683,194,2022-12-05 00:00:00,0,2,0
4684,194,2023-01-04 00:00:00,0,5,0
4685,194,2023-02-03 00:00:00,0,3,0
4686,194,2023-03-05 00:00:00,0,2,0
4687,194,2023-04-04 00:00:00,0,6,0
4688,194,2023-05-04 00:00:00,0,7,0
4689,194,2023-06-03 00:00:00,0,0,0
4690,194,2023-07-03 00:00:00,0,6,0
4691,194,2023-08-02 00:00:00,0,8,0
4692,194,2023-09-01 00:00:00,0,10,0
4693,194,2023-10-01 00:00:00,0,7,0
4694,194,2023-10-31 00:00:00,0,2,0
4695,194,2023-11-30 00:00:00,0,1,0
4696,194,2023-12-30 00:00:00,0,0,0
4697,194,2024-01-29 00:00:00,0,10,0
4698,194,2024-02-28 00:00:00,0,3,0
4699,194,2024-03-29 00:00:00,0,4,0
4700,194,2024-04-28 00:00:00,0,2,0
4701,194,2024-05-28 00:00:00,0,7,0
4702,194,2024-06-27 00:00:00,0,5,0
4703,195,2022-09-06 12:00:00,118,372,8
4704,195,2022-10-06 12:00:00,132,83,15
4705,195,2022-11-05 12:00:00,25,185,19
4706,195,2022-12-05 12:00:00,50,378,6
4707,195,2023-01-04 12:00:00,79,137,12
4708,195,2023-02-03 12:00:00,81,260,17
4709,195,2023-03-05 12:00:00,83,145,2
4710,195,2023-04-04 12:00:00,36,342,10
4711,195,2023-05-04 12:00:00,140,192,13
4712,195,2023-06-03 12:00:00,94,100,13
4713,195,2023-07-03 12:00:00,76,195,11
4714,195,2023-08-02 12:00:00,99,185,19
4715,195,2023-09-01 12:00:00,38,307,4
4716,195,2023-10-01 12:00:00,97,245,16
4717,195,2023-10-31 12:00:00,62,458,3
4718,195,2023-11-30 12:00:00,114,116,3
4719,195,2023-12-30 12:00:00,26,104,11
4720,195,2024-01-29 12:00:00,50,216,14
4721,195,2024-02-28 12:00:00,120,276,9
4722,195,2024-03-29 12:00:00,121,170,7
4723,195,2024-04-28 12:00:00,38,186,12
4724,195,2024-05-28 12:00:00,45,452,18
4725,195,2024-06-27 12:00:00,87,324,7
4726,196,2022-09-07 00:00:00,0,5,0
4727,196,2022-10-07 00:00:00,0,10,0
4728,196,2022-11-06 00:00:00,0,7,0
4729,196,2022-12-06 00:00:00,0,8,0
4730,196,2023-01-05 00:00:00,0,6,0
4731,196,2023-02-04 00:00:00,0,0,0
4732,196,2023-03-06 00:00:00,0,2,0
4733,196,2023-04-05 00:00:00,0,10,0
4734,196,2023-05-05 00:00:00,0,2,0
4735,196,2023-06-04 00:00:00,0,0,0
4736,196,2023-07-04 00:00:00,0,3,0
4737,196,2023-08-03 00:00:00,0,1,0
4738,196,2023-09-02 00:00:00,0,7,0
4739,196,2023-10-02 00:00:00,0,1,0
4740,196,2023-11-01 00:00:00,0,5,0
4741,196,2023-12-01 00:00:00,0,0,0
4742,196,2023-12-31 00:00:00,0,9,0
4743,196,2024-01-30 00:00:00,0,1,0
4744,196,2024-02-29 00:00:00,0,10,0
4745,196,2024-03-30 00:00:00,0,4,0
4746,196,2024-04-29 00:00:00,0,3,0
4747,196,2024-05-29 00:00:00,0,7,0
4748,196,2024-06-28 00:00:00,0,2,0
4749,197,2022-09-07 12:00:00,25,22,5
4750,197,2022-10-07 12:00:00,24,10,4
4751,197,2022-11-06 12:00:00,10,41,2
4752,197,2022-12-06 12:00:00,30,34,5
4753,197,2023-01-05 12:00:00,17,72,4
4754,197,2023-02-04 12:00:00,1,60,5
4755,197,2023-03-06 12:00:00,29,21,3
4756,197,2023-04-05 12:00:00,26,11,5
4757,197,2023-05-05 12:00:00,27,48,3
4758,197,2023-06-04 12:00:00,11,72,2
4759,197,2023-07-04 12:00:00,1,49,2
4760,197,2023-08-03 12:00:00,14,20,5
4761,197,2023-09-02 12:00:00,14,6,5
4762,197,2023-10-02 12:00:00,30,42,4
4763,197,2023-11-01 12:00:00,17,91,0
4764,197,2023-12-01 12:00:00,10,29,5
4765,197,2023-12-31 12:00:00,11,99,3
4766,197,2024-01-30 12:00:00,20,57,5
4767,197,2024-02-29 12:00:00,28,75,3
4768,197,2024-03-30 12:00:00,27,62,4
4769,197,2024-04-29 12:00:00,20,79,3
4770,197,2024-05-29 12:00:00,11,50,5
4771,197,2024-06-28 12:00:00,8,39,4
4772,198,2022-09-08 00:00:00,71,233,7
4773,198,2022-10-08 00:00:00,59,321,17
4774,198,2022-11-07 00:00:00,129,178,8
4775,198,2022-12-07 00:00:00,62,101,8
4776,198,2023-01-06 00:00:00,70,365,5
4777,198,2023-02-05 00:00:00,103,299,18
4778,198,2023-03-07 00:00:00,70,277,20
4779,198,2023-04-06 00:00:00,98,168,10
4780,198,2023-05-06 00:00:00,118,500,9
4781,198,2023-06-05 00:00:00,40,326,11
4782,198,2023-07-05 00:00:00,54,360,3
4783,198,2023-08-04 00:00:00,91,376,10
4784,198,2023-09-03 00:00:00,90,273,17
4785,198,2023-10-03 00:00:00,62,491,15
4786,198,2023-11-02 00:00:00,61,270,18
4787,198,2023-12-02 00:00:00,51,71,12
4788,198,2024-01-01 00:00:00,26,136,10
4789,198,2024-01-31 00:00:00,97,430,11
4790,198,2024-03-01 00:00:00,131,370,4
4791,198,2024-03-31 00:00:00,98,233,14
4792,198,2024-04-30 00:00:00,92,341,15
4793,198,2024-05-30 00:00:00,32,184,19
4794,198,2024-06-29 00:00:00,102,428,2
4795,199,2022-09-08 12:00:00,19,36,5
4796,199,2022-10-08 12:00:00,8,35,4
4797,199,2022-11-07 12:00:00,7,38,4
4798,199,2022-12-07 12:00:00,11,75,4
4799,199,2023-01-06 12:00:00,29,84,0
4800,199,2023-02-05 12:00:00,19,6,0
4801,199,2023-03-07 12:00:00,1,82,1
4802,199,2023-04-06 12:00:00,7,78,4
4803,199,2023-05-06 12:00:00,29,84,1
4804,199,2023-06-05 12:00:00,14,50,1
4805,199,2023-07-05 12:00:00,5,36,3
4806,199,2023-08-04 12:00:00,0,5,0
4807,199,2023-09-03 12:00:00,19,15,4
4808,199,2023-10-03 12:00:00,14,97,0
4809,199,2023-11-02 12:00:00,20,75,2
4810,199,2023-12-02 12:00:00,12,12,1
4811,199,2024-01-01 12:00:00,25,76,0
4812,199,2024-01-31 12:00:00,12,7,5
4813,199,2024-03-01 12:00:00,20,9,1
4814,199,2024-03-31 12:00:00,0,27,2
4815,199,2024-04-30 12:00:00,0,94,3
4816,199,2024-05-30 12:00:00,6,89,3
4817,199,2024-06-29 12:00:00,8,57,5
4818,200,2022-09-09 00:00:00,94,415,7
4819,200,2022-10-09 00:00:00,35,178,10
4820,200,2022-11-08 00:00:00,93,418,20
4821,200,2022-12-08 00:00:00,114,229,6
4822,200,2023-01-07 00:00:00,69,73,12
4823,200,2023-02-06 00:00:00,125,458,6
4824,200,2023-03-08 00:00:00,58,109,13
4825,200,2023-04-07 00:00:00,77,203,3
4826,200,2023-05-07 00:00:00,111,338,17
4827,200,2023-06-06 00:00:00,98,271,2
4828,200,2023-07-06 00:00:00,106,63,3
4829,200,2023-08-05 00:00:00,41,112,20
4830,200,2023-09-04 00:00:00,45,113,13
4831,200,2023-10-04 00:00:00,35,207,12
4832,200,2023-11-03 00:00:00,43,363,10
4833,200,2023-12-03 00:00:00,80,304,3
4834,200,2024-01-02 00:00:00,89,117,5
4835,200,2024-02-01 00:00:00,41,235,19
4836,200,2024-03-02 00:00:00,80,414,7
4837,200,2024-04-01 00:00:00,33,182,3
4838,200,2024-05-01 00:00:00,126,82,9
4839,200,2024-05-31 00:00:00,80,257,14
4840,200,2024-06-30 00:00:00,58,129,16
4841,201,2022-09-09 12:00:00,46,259,4
4842,201,2022-10-09 12:00:00,123,138,4
4843,201,2022-11-08 12:00:00,98,299,17
4844,201,2022-12-08 12:00:00,102,183,3
4845,201,2023-01-07 12:00:00,142,407,13
4846,201,2023-02-06 12:00:00,57,432,20
4847,201,2023-03-08 12:00:00,115,353,7
